Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3,Top of the 1st Astros Batting Tied 0-0 Cardinals' Matt Morris facing 1-2-3
t1,0-0,0,"______, ______, ______",3(1-1) CBX,O,HOU,C. Biggio,M. Morris,2%,52%,Groundout: 3B-1B
t1,0-0,1,"______, ______, ______",6(3-2) BCBCBB,,HOU,C. Beltran,M. Morris,-2%,50%,Walk
t1,0-0,1,"C. Beltran, ______, ______",2(1-0) B>B,,HOU,J. Bagwell,M. Morris,-2%,48%,C. Beltran Steals 2B
t1,0-0,1,"______, C. Beltran, ______",4(2-1) B>B.CX,,HOU,J. Bagwell,M. Morris,-5%,44%,Single to LF (Line Drive); C. Beltran to 3B
t1,0-0,1,"J. Bagwell, ______, C. Beltran",2(1-0) BX,RO,HOU,L. Berkman,M. Morris,-1%,43%,Flyball: LF/Sacrifice Fly; C. Beltran Scores
t1,1-0,2,"J. Bagwell, ______, ______",6(2-2) CFBBFX,O,HOU,J. Kent,M. Morris,2%,45%,Groundout: 3B-2B/Forceout at 2B
,,,,,,,,,1 run 1 hit 0 errors 1 LOB. Astros 1 Cardinals 0.,1 run 1 hit 0 errors 1 LOB. Astros 1 Cardinals 0.,1 run 1 hit 0 errors 1 LOB. Astros 1 Cardinals 0.
Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3,Bottom of the 1st Cardinals Batting Behind 0-1 Astros' Peter Munro facing 1-2-3
b1,0-1,0,"______, ______, ______",2(0-1) CX,,STL,T. Womack,P. Munro,4%,49%,Single to RF (Line Drive)
b1,0-1,0,"T. Womack, ______, ______",2(0-1) 1C>X,O,STL,L. Walker,P. Munro,-2%,47%,Groundout: 3B-1B; T. Womack to 2B
b1,0-1,1,"______, T. Womack, ______",5(1-2) CB>FFX,RR,STL,A. Pujols,P. Munro,16%,63%,Home Run (Fly Ball to LF-CF); T. Womack Scores
b1,2-1,1,"______, ______, ______",6(2-2) BFSFBT,O,STL,S. Rolen,P. Munro,-1%,61%,Strikeout Swinging
b1,2-1,2,"______, ______, ______",2(1-0) BX,,STL,J. Edmonds,P. Munro,1%,62%,Single to RF (Line Drive)
b1,2-1,2,"J. Edmonds, ______, ______",5(3-1) B11BCBX,,STL,E. Renteria,P. Munro,2%,65%,Single to RF (Line Drive); J. Edmonds to 3B
b1,2-1,2,"E. Renteria, ______, J. Edmonds",1(0-0) X,O,STL,R. Sanders,P. Munro,-4%,60%,Flyball: RF
,,,,,,,,,2 runs 4 hits 0 errors 2 LOB. Astros 1 Cardinals 2.,2 runs 4 hits 0 errors 2 LOB. Astros 1 Cardinals 2.,2 runs 4 hits 0 errors 2 LOB. Astros 1 Cardinals 2.
Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8,Top of the 2nd Astros Batting Behind 1-2 Cardinals' Matt Morris facing 6-7-8
t2,1-2,0,"______, ______, ______",4(3-0) BBBB,,HOU,M. Lamb,M. Morris,-4%,56%,Walk
t2,1-2,0,"M. Lamb, ______, ______",1(0-0) 1X,O,HOU,J. Vizcaino,M. Morris,4%,60%,Groundout: 2B-SS/Forceout at 2B
t2,1-2,1,"J. Vizcaino, ______, ______",11(3-2) FCBFFFBB>F1>F>C,OO,HOU,B. Ausmus,M. Morris,6%,66%,Double Play: Strikeout Looking J. Vizcaino Caught Stealing 2B (C-2B)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Astros 1 Cardinals 2.,0 runs 0 hits 0 errors 0 LOB. Astros 1 Cardinals 2.,0 runs 0 hits 0 errors 0 LOB. Astros 1 Cardinals 2.
Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1,Bottom of the 2nd Cardinals Batting Ahead 2-1 Astros' Peter Munro facing 8-9-1
b2,2-1,0,"______, ______, ______",5(1-2) FCBFX,O,STL,M. Matheny,P. Munro,-2%,64%,Groundout: P-2B-1B
