Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3,Top of the 1st Dodgers Batting Tied 0-0 Cardinals' Woody Williams facing 1-2-3
t1,0-0,0,"['', '', '']",9(3-2) BBCSFFFBX,O,LAD,C. Izturis,W. Williams,2%,52%,Popfly: 3B
t1,0-0,1,"['', '', '']",6(2-2) BCCBFX,,LAD,J. Werth,W. Williams,-2%,50%,Single to RF (Line Drive)
t1,0-0,1,"['Werth', '', '']",4(1-2) BCFX,O,LAD,S. Finley,W. Williams,3%,53%,Popfly: SS
t1,0-0,2,"['Werth', '', '']",3(1-1) CBX,,LAD,A. Beltre,W. Williams,-2%,51%,Single to CF (Line Drive); Werth to 2B
t1,0-0,2,"['Beltre', 'Werth', '']",3(2-0) BBX,O,LAD,S. Green,W. Williams,4%,55%,Flyball: LF
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Dodgers 0 Cardinals 0.,0 runs 2 hits 0 errors 2 LOB. Dodgers 0 Cardinals 0.,0 runs 2 hits 0 errors 2 LOB. Dodgers 0 Cardinals 0.
Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3,Bottom of the 1st Cardinals Batting Tied 0-0 Dodgers' Odalis Perez facing 1-2-3
b1,0-0,0,"['', '', '']",3(0-2) CFX,O,STL,T. Womack,O. Perez,-2%,53%,Flyball: CF
b1,0-0,1,"['', '', '']",4(1-2) CBSS,O,STL,L. Walker,O. Perez,-2%,51%,Strikeout Swinging (C-1B)
