Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3
t1,0-0,0,"______, ______, ______",7(3-2) CBBBFFB,,NYY,D. Jeter,B. Arroyo,3%,53%,Walk
t1,0-0,0,"D. Jeter, ______, ______",6(3-2) BBS1BS>X,R,NYY,A. Rodriguez,B. Arroyo,11%,64%,Double to LF (Line Drive); D. Jeter Scores
t1,1-0,0,"______, A. Rodriguez, ______",4(0-2) FFFX,O,NYY,G. Sheffield,B. Arroyo,-1%,62%,Flyball: CF; A. Rodriguez to 3B
t1,1-0,1,"______, ______, A. Rodriguez",4(1-2) BFFX,RR,NYY,H. Matsui,B. Arroyo,10%,73%,Home Run (Fly Ball); A. Rodriguez Scores
t1,3-0,1,"______, ______, ______",3(1-1) CBX,,NYY,B. Williams,B. Arroyo,2%,75%,Single to RF (Ground Ball)
t1,3-0,1,"B. Williams, ______, ______",7(1-2) CB1CFFF1X,OO,NYY,J. Posada,B. Arroyo,-4%,71%,Ground Ball Double Play: SS-1B
,,,,,,,,,3 runs 3 hits 0 errors 0 LOB. Yankees 3 Red Sox 0.,3 runs 3 hits 0 errors 0 LOB. Yankees 3 Red Sox 0.,3 runs 3 hits 0 errors 0 LOB. Yankees 3 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-3 Yankees' Kevin Brown facing 1-2-3
b1,0-3,0,"______, ______, ______",5(2-2) BCBCX,O,BOS,J. Damon,K. Brown,2%,73%,Groundout: SS-1B
