Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Twins' Carlos Silva facing 1-2-3
t1,0-0,0,---,1(0-0) X,O,NYY,D. Jeter,C. Silva,-2%,48%,Groundout: SS-1B
t1,0-0,1,---,3(1-1) CBX,O,NYY,A. Rodriguez,C. Silva,-2%,46%,Groundout: SS-1B
t1,0-0,2,---,4(1-2) CFBX,,NYY,G. Sheffield,C. Silva,1%,47%,Single to LF (Fly Ball)
t1,0-0,2,1--,4(1-2) F1B1>F>B,O,NYY,H. Matsui,C. Silva,-2%,45%,Sheffield Caught Stealing 2B (C-SS)
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Yankees 0 Twins 0.,0 runs 1 hit 0 errors 0 LOB. Yankees 0 Twins 0.,0 runs 1 hit 0 errors 0 LOB. Yankees 0 Twins 0.
Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3,Bottom of the 1st Twins Batting Tied 0-0 Yankees' Kevin Brown facing 1-2-3
b1,0-0,0,---,5(2-2) BSFBX,O,MIN,S. Stewart,K. Brown,2%,47%,Groundout: SS-1B
b1,0-0,1,---,6(2-2) CSBBFX,R,MIN,J. Jones,K. Brown,-9%,38%,Home Run (Fly Ball to LF-CF)
b1,1-0,1,---,2(0-1) CX,O,MIN,T. Hunter,K. Brown,1%,39%,Flyball: LF
b1,1-0,2,---,6(1-2) BFFFFX,O,MIN,J. Morneau,K. Brown,1%,40%,Flyball: LF
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Yankees 0 Twins 1.,1 run 1 hit 0 errors 0 LOB. Yankees 0 Twins 1.,1 run 1 hit 0 errors 0 LOB. Yankees 0 Twins 1.
