Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Twins Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3
t1,0-0,0,---,2(0-1) CX,O,MIN,S. Stewart,J. Lieber,2%,52%,Flyball: RF
t1,0-0,1,---,2(1-0) BX,,MIN,J. Jones,J. Lieber,-2%,50%,Single to RF (Ground Ball)
t1,0-0,1,1--,1(0-0) X,O,MIN,T. Hunter,J. Lieber,3%,53%,Groundout: 3B-2B/Forceout at 2B
t1,0-0,2,1--,1(0-0) X,RO,MIN,J. Morneau,J. Lieber,-7%,45%,Double to RF (Line Drive); Hunter Scores; Morneau out at 3B/RF-2B-C-3B
,,,,,,,,,1 run 2 hits 0 errors 0 LOB. Twins 1 Yankees 0.,1 run 2 hits 0 errors 0 LOB. Twins 1 Yankees 0.,1 run 2 hits 0 errors 0 LOB. Twins 1 Yankees 0.
Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3,Bottom of the 1st Yankees Batting Behind 0-1 Twins' Brad Radke facing 1-2-3
b1,0-1,0,---,3(1-1) FBX,R,NYY,D. Jeter,B. Radke,10%,55%,Home Run (Fly Ball)
b1,1-1,0,---,6(2-2) CBBFFX,O,NYY,A. Rodriguez,B. Radke,-2%,53%,Lineout: 2B
b1,1-1,1,---,3(0-2) FFX,O,NYY,G. Sheffield,B. Radke,-2%,51%,Groundout: 3B-1B
