Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",3(0-2) SSX,O,OAK,M. Kotsay,P. Martinez,2%,52%,Flyball: CF
t1,0-0,1,"______, ______, ______",7(3-2) BFBFFBX,O,OAK,M. McLemore,P. Martinez,2%,54%,Groundout: 1B-P
t1,0-0,2,"______, ______, ______",5(0-2) CSFFS,O,OAK,S. Hatteberg,P. Martinez,1%,55%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Athletics 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3
b1,0-0,0,"______, ______, ______",3(2-0) BBX,O,BOS,J. Damon,M. Redman,-2%,53%,Lineout: LF
b1,0-0,1,"______, ______, ______",2(0-1) CX,R,BOS,M. Bellhorn,M. Redman,9%,62%,Home Run (Fly Ball)
b1,1-0,1,"______, ______, ______",3(0-2) CCS,O,BOS,D. Ortiz,M. Redman,-2%,60%,Strikeout Swinging
b1,1-0,2,"______, ______, ______",2(0-1) CX,O,BOS,M. Ramirez,M. Redman,-1%,59%,Groundout: 3B-1B
