Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Pat Hentgen facing 1-2-3
t1,0-0,0,"______, ______, ______",8(3-2) CFFBBFBX,O,BOS,J. Damon,P. Hentgen,-2%,48%,Groundout: 1B unassisted
t1,0-0,1,"______, ______, ______",4(1-2) BCFS,O,BOS,M. Bellhorn,P. Hentgen,-2%,46%,Strikeout Swinging
t1,0-0,2,"______, ______, ______",4(3-0) BBBB,,BOS,D. Ortiz,P. Hentgen,1%,47%,Walk
t1,0-0,2,"D. Ortiz, ______, ______",7(3-2) BBFFF*B>X,O,BOS,M. Ramirez,P. Hentgen,-2%,45%,Groundout: 3B-2B/Forceout at 2B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Blue Jays 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Blue Jays 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Blue Jays 0.
Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Bottom of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3
b1,0-0,0,"______, ______, ______",4(1-2) CCBX,O,TOR,O. Hudson,B. Arroyo,2%,47%,Groundout: 2B-1B
b1,0-0,1,"______, ______, ______",5(3-1) BBBCX,O,TOR,F. Catalanotto,B. Arroyo,2%,49%,Groundout: 2B-1B
b1,0-0,2,"______, ______, ______",2(0-1) CX,,TOR,V. Wells,B. Arroyo,-2%,47%,Reached on E6 (Pop Fly to Short CF); V. Wells to 2B
b1,0-0,2,"______, V. Wells, ______",1(0-0) X,O,TOR,C. Delgado,B. Arroyo,3%,50%,Flyball: CF
