Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Matt Riley facing 1-2-3
t1,0-0,0,"['', '', '']",3(1-1) BCX,,BOS,J. Damon,M. Riley,-3%,47%,Single to LF (Ground Ball)
t1,0-0,0,"['Damon', '', '']",1(0-1) C1,,BOS,B. Mueller,M. Riley,-2%,44%,Damon Picked off 1B safe on E1; Damon to 2B
t1,0-0,0,"['', 'Damon', '']",3(0-2) C1.FS,O,BOS,B. Mueller,M. Riley,4%,48%,Strikeout Swinging
t1,0-0,1,"['', 'Damon', '']",6(1-2) BCFFFX,O,BOS,E. Burks,M. Riley,3%,51%,Groundout: SS-1B; Damon to 3B
t1,0-0,2,"['', '', 'Damon']",5(2-2) C*BBFX,R,BOS,M. Ramirez,M. Riley,-8%,43%,Single to CF (Ground Ball); Damon Scores/unER
t1,1-0,2,"['Ramirez', '', '']",6(3-2) BCB*BFB,,BOS,K. Millar,M. Riley,-2%,41%,Walk; Ramirez to 2B
t1,1-0,2,"['Millar', 'Ramirez', '']",6(2-2) FBFFBX,O,BOS,D. McCarty,M. Riley,4%,45%,Flyball: RF
,,,,,,,,,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 0.,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 0.,1 run 2 hits 1 error 2 LOB. Red Sox 1 Orioles 0.
Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3,Bottom of the 1st Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 1-2-3
b1,0-1,0,"['', '', '']",6(3-2) BBCCBB,,BAL,B. Roberts,T. Wakefield,4%,49%,Walk
b1,0-1,0,"['Roberts', '', '']",2(0-1) C>B,,BAL,M. Mora,T. Wakefield,2%,51%,Roberts Steals 2B
b1,0-1,0,"['', 'Roberts', '']",4(1-2) C>B.CS,O,BAL,M. Mora,T. Wakefield,-4%,47%,Strikeout Swinging
b1,0-1,1,"['', 'Roberts', '']",6(2-2) CFBBFX,O,BAL,M. Tejada,T. Wakefield,-4%,43%,Groundout: 3B-1B
b1,0-1,2,"['', 'Roberts', '']",4(2-1) FBBX,O,BAL,R. Palmeiro,T. Wakefield,-3%,40%,Flyball: CF (Deep CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Orioles 0.
Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9,Top of the 2nd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 7-8-9
t2,1-0,0,"['', '', '']",4(0-2) CCFX,O,BOS,M. Bellhorn,M. Riley,2%,42%,Flyball: RF (RF Line)
t2,1-0,1,"['', '', '']",1(0-0) X,O,BOS,D. Mirabelli,M. Riley,2%,44%,Groundout: SS-1B
t2,1-0,2,"['', '', '']",9(3-2) TBSBFBFFC,O,BOS,P. Reese,M. Riley,1%,45%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Orioles 0.
Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7,Bottom of the 2nd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 5-6-7
b2,0-1,0,"['', '', '']",2(0-1) FX,,BAL,J. Lopez,T. Wakefield,6%,51%,Double to RF (Fly Ball)
b2,0-1,0,"['', 'Lopez', '']",3(1-1) CBX,O,BAL,J. Gibbons,T. Wakefield,-5%,47%,Groundout: P-1B (Front of Home)
b2,0-1,1,"['', 'Lopez', '']",7(3-2) BFCBBFX,O,BAL,D. Segui,T. Wakefield,-4%,43%,Flyball: CF
b2,0-1,2,"['', 'Lopez', '']",6(2-2) CBCFBX,O,BAL,L. Matos,T. Wakefield,-4%,39%,Flyball: LF (LF Line)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Orioles 0.
Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3,Top of the 3rd Red Sox Batting Ahead 1-0 Orioles' Matt Riley facing 1-2-3
t3,1-0,0,"['', '', '']",3(0-2) CFX,O,BOS,J. Damon,M. Riley,2%,42%,Groundout: 3B-1B
t3,1-0,1,"['', '', '']",4(1-2) CCBX,,BOS,B. Mueller,M. Riley,-2%,39%,Reached on E5 (Ground Ball)
t3,1-0,1,"['Mueller', '', '']",1(0-0) X,O,BOS,E. Burks,M. Riley,2%,41%,Groundout: 3B-1B; Mueller to 2B
t3,1-0,2,"['', 'Mueller', '']",4(1-2) BFSC,O,BOS,M. Ramirez,M. Riley,3%,44%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 1 error 1 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 1 error 1 LOB. Red Sox 1 Orioles 0.,0 runs 0 hits 1 error 1 LOB. Red Sox 1 Orioles 0.
Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2,Bottom of the 3rd Orioles Batting Behind 0-1 Red Sox' Tim Wakefield facing 9-1-2
