Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Yankees' Jon Lieber facing 1-2-3
t1,0-0,0,"______, ______, ______",2(1-0) BX,O,BOS,J. Damon,J. Lieber,2%,52%,Popfly: SS
t1,0-0,1,"______, ______, ______",2(0-1) CX,O,BOS,M. Bellhorn,J. Lieber,2%,54%,Flyball: LF
t1,0-0,2,"______, ______, ______",5(2-2) BCCBX,O,BOS,M. Ramirez,J. Lieber,1%,55%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Yankees 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Yankees 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Yankees 0.
Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
b1,0-0,0,"______, ______, ______",5(3-1) BFBBB,,NYY,D. Jeter,D. Lowe,3%,58%,Walk
b1,0-0,0,"D. Jeter, ______, ______",3(1-1) CBX,,NYY,A. Rodriguez,D. Lowe,5%,64%,Single to LF (Ground Ball); D. Jeter to 2B
b1,0-0,0,"A. Rodriguez, D. Jeter, ______",5(2-2) CBBCC,O,NYY,G. Sheffield,D. Lowe,-5%,59%,Strikeout Looking
b1,0-0,1,"A. Rodriguez, D. Jeter, ______",4(2-1) BFBX,,NYY,H. Matsui,D. Lowe,6%,64%,Single to LF (Line Drive); D. Jeter to 3B; A. Rodriguez to 2B
