Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",2(0-1) CX,O,NYY,D. Jeter,P. Martinez,-2%,48%,Groundout: 3B-1B
t1,0-0,1,"______, ______, ______",1(0-0) X,,NYY,A. Rodriguez,P. Martinez,2%,50%,Single to LF (Line Drive to Deep LF)
t1,0-0,1,"A. Rodriguez, ______, ______",5(3-1) BBCB1B,,NYY,G. Sheffield,P. Martinez,3%,53%,Walk; A. Rodriguez to 2B
t1,0-0,1,"G. Sheffield, A. Rodriguez, ______",2(1-0) BX,O,NYY,H. Matsui,P. Martinez,-4%,50%,Groundout: 2B-SS/Forceout at 2B; A. Rodriguez to 3B
t1,0-0,2,"H. Matsui, ______, A. Rodriguez",4(1-2) CSBS,O,NYY,B. Williams,P. Martinez,-5%,45%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 1-2-3
b1,0-0,0,"______, ______, ______",6(1-2) CFFBFX,O,BOS,J. Damon,M. Mussina,2%,47%,Groundout: 2B-1B
b1,0-0,1,"______, ______, ______",5(2-2) BCSBS,O,BOS,M. Bellhorn,M. Mussina,2%,49%,Strikeout Swinging (C-1B)
b1,0-0,2,"______, ______, ______",2(1-0) BX,O,BOS,M. Ramirez,M. Mussina,1%,50%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.
Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Yankees Batting Tied 0-0 Red Sox' Pedro Martinez facing 6-7-8
t2,0-0,0,"______, ______, ______",1(0-0) X,O,NYY,J. Posada,P. Martinez,-2%,48%,Groundout: SS-1B
t2,0-0,1,"______, ______, ______",5(2-2) CBBSS,O,NYY,R. Sierra,P. Martinez,-2%,46%,Strikeout Swinging
t2,0-0,2,"______, ______, ______",5(2-2) BCFBX,O,NYY,J. Olerud,P. Martinez,-1%,45%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Yankees 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6,Bottom of the 2nd Red Sox Batting Tied 0-0 Yankees' Mike Mussina facing 4-5-6
b2,0-0,0,"______, ______, ______",2(0-1) SX,O,BOS,D. Ortiz,M. Mussina,2%,47%,Flyball: LF
b2,0-0,1,"______, ______, ______",6(3-2) BBBCFB,,BOS,K. Millar,M. Mussina,-3%,44%,Walk
b2,0-0,1,"K. Millar, ______, ______",1(0-0) X,,BOS,T. Nixon,M. Mussina,-4%,41%,Single to RF (Line Drive); K. Millar to 2B
b2,0-0,1,"T. Nixon, K. Millar, ______",5(2-2) BSSBC,O,BOS,J. Varitek,M. Mussina,5%,45%,Strikeout Looking
b2,0-0,2,"T. Nixon, K. Millar, ______",4(0-2) CFFS,O,BOS,O. Cabrera,M. Mussina,5%,50%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Yankees 0 Red Sox 0.
