Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jason Davis facing 1-2-3
t1,0-0,0,"______, ______, ______",5(1-2) CFBFS,O,BOS,J. Damon,J. Davis,2%,52%,Strikeout Swinging
t1,0-0,1,"______, ______, ______",4(3-0) BBBB,,BOS,M. Bellhorn,J. Davis,-2%,50%,Walk
t1,0-0,1,"M. Bellhorn, ______, ______",1(0-0) X,O,BOS,D. Ortiz,J. Davis,3%,53%,Flyball: CF
t1,0-0,2,"M. Bellhorn, ______, ______",3(0-2) SFX,,BOS,M. Ramirez,J. Davis,-2%,51%,Single to RF (Ground Ball); M. Bellhorn to 2B
t1,0-0,2,"M. Ramirez, M. Bellhorn, ______",4(1-2) BCSX,O,BOS,J. Varitek,J. Davis,4%,55%,Flyball: CF
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 0.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 0.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 0.
Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Indians Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
b1,0-0,0,"______, ______, ______",2(0-1) LX,,CLE,M. Lawton,D. Lowe,3%,58%,Single to LF (Ground Ball)
b1,0-0,0,"M. Lawton, ______, ______",2(0-1) CX,R,CLE,O. Vizquel,D. Lowe,11%,70%,Double to LF (Line Drive to LF Line); M. Lawton Scores
b1,1-0,0,"______, O. Vizquel, ______",1(0-0) X,O,CLE,J. Gerut,D. Lowe,-1%,68%,Groundout: P-1B; O. Vizquel to 3B
b1,1-0,1,"______, ______, O. Vizquel",5(2-2) BSBCX,R,CLE,V. Martinez,D. Lowe,5%,73%,Single to RF (Line Drive); O. Vizquel Scores
b1,2-0,1,"V. Martinez, ______, ______",5(2-2) B*BCFX,,CLE,T. Hafner,D. Lowe,2%,76%,Single to CF (Ground Ball); V. Martinez to 2B
b1,2-0,1,"T. Hafner, V. Martinez, ______",5(2-2) BCCBS,O,CLE,R. Belliard,D. Lowe,-3%,73%,Strikeout Swinging
b1,2-0,2,"T. Hafner, V. Martinez, ______",5(3-1) CBBBB,,CLE,B. Broussard,D. Lowe,2%,75%,Walk; V. Martinez to 3B; T. Hafner to 2B
b1,2-0,2,"B. Broussard, T. Hafner, V. Martinez",3(1-1) CBX,O,CLE,C. Blake,D. Lowe,-5%,69%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,2 runs 4 hits 0 errors 3 LOB. Red Sox 0 Indians 2.,2 runs 4 hits 0 errors 3 LOB. Red Sox 0 Indians 2.,2 runs 4 hits 0 errors 3 LOB. Red Sox 0 Indians 2.
Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8,Top of the 2nd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 6-7-8
t2,0-2,0,"______, ______, ______",5(2-2) CFBBX,O,BOS,B. Daubach,J. Davis,2%,72%,Groundout: 2B-1B
t2,0-2,1,"______, ______, ______",1(0-0) X,O,BOS,D. McCarty,J. Davis,2%,73%,Groundout: SS-1B
t2,0-2,2,"______, ______, ______",2(1-0) BX,,BOS,B. Mueller,J. Davis,-1%,72%,Single to LF (Ground Ball thru LF-CF)
t2,0-2,2,"B. Mueller, ______, ______",5(1-2) CBFFX,O,BOS,P. Reese,J. Davis,2%,75%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.
Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2,Bottom of the 2nd Indians Batting Ahead 2-0 Red Sox' Derek Lowe facing 9-1-2
b2,2-0,0,"______, ______, ______",3(0-2) TFS,O,CLE,A. Escobar,D. Lowe,-2%,73%,Strikeout Swinging
b2,2-0,1,"______, ______, ______",2(0-1) LX,O,CLE,M. Lawton,D. Lowe,-1%,72%,Groundout: 1B-P
b2,2-0,2,"______, ______, ______",2(0-1) CX,O,CLE,O. Vizquel,D. Lowe,-1%,71%,Groundout: P-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.
Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jason Davis facing 1-2-3
t3,0-2,0,"______, ______, ______",5(3-1) BCBBB,,BOS,J. Damon,J. Davis,-4%,67%,Walk
t3,0-2,0,"J. Damon, ______, ______",4(1-2) CFB1X,O,BOS,M. Bellhorn,J. Davis,2%,69%,Groundout: 2B-1B; J. Damon to 2B
t3,0-2,1,"______, J. Damon, ______",8(2-2) CFFFBBFS,O,BOS,D. Ortiz,J. Davis,4%,73%,Strikeout Swinging
t3,0-2,2,"______, J. Damon, ______",9(3-2) FFF*B*BFFBX,O,BOS,M. Ramirez,J. Davis,3%,76%,Lineout: CF (Deep CF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Indians 2.
