Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3
t1,0-0,0,"['', '', '']",4(1-2) CCBX,O,BOS,J. Damon,M. Batista,2%,52%,Groundout: 1B-P
t1,0-0,1,"['', '', '']",5(3-1) CBBBB,,BOS,B. Mueller,M. Batista,-2%,50%,Walk
t1,0-0,1,"['Mueller', '', '']",2(1-0) BX,RR,BOS,D. Ortiz,M. Batista,-15%,35%,Home Run (Fly Ball); Mueller Scores
t1,2-0,1,"['', '', '']",1(0-0) X,,BOS,M. Ramirez,M. Batista,-2%,33%,Single to RF (Line Drive to Deep RF)
t1,2-0,1,"['Ramirez', '', '']",3(1-1) CBX,O,BOS,K. Millar,M. Batista,2%,35%,Groundout: 3B-2B/Forceout at 2B
t1,2-0,2,"['Millar', '', '']",5(3-1) CB*BBB,,BOS,J. Varitek,M. Batista,-2%,33%,Walk; Millar to 2B
t1,2-0,2,"['Varitek', 'Millar', '']",7(3-2) SBFBFB>S,O,BOS,M. Bellhorn,M. Batista,3%,37%,Strikeout Swinging
,,,,,,,,,2 runs 2 hits 0 errors 2 LOB. Red Sox 2 Blue Jays 0.,2 runs 2 hits 0 errors 2 LOB. Red Sox 2 Blue Jays 0.,2 runs 2 hits 0 errors 2 LOB. Red Sox 2 Blue Jays 0.
Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 1-2-3
b1,0-2,0,"['', '', '']",3(0-2) CFX,,TOR,H. Clark,C. Schilling,4%,40%,Single to CF (Line Drive)
b1,0-2,0,"['Clark', '', '']",2(0-1) CX,O,TOR,F. Catalanotto,C. Schilling,-4%,37%,Groundout: 1B-SS/Forceout at 2B
b1,0-2,1,"['Catalanotto', '', '']",4(1-2) SCBS,O,TOR,V. Wells,C. Schilling,-3%,34%,Strikeout Swinging
b1,0-2,2,"['Catalanotto', '', '']",6(3-2) BCFB*B>X,O,TOR,C. Delgado,C. Schilling,-2%,32%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.
Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1,Top of the 2nd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 8-9-1
t2,2-0,0,"['', '', '']",1(0-0) X,O,BOS,G. Kapler,M. Batista,2%,34%,Groundout: P-1B
t2,2-0,1,"['', '', '']",3(2-0) BBX,O,BOS,C. Crespo,M. Batista,1%,35%,Groundout: 2B-1B
t2,2-0,2,"['', '', '']",5(2-2) BBCCX,,BOS,J. Damon,M. Batista,-2%,33%,Double to LF (Line Drive to LF Line)
t2,2-0,2,"['', 'Damon', '']",3(0-2) FSX,O,BOS,B. Mueller,M. Batista,3%,36%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 2 Blue Jays 0.
Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7,Bottom of the 2nd Blue Jays Batting Behind 0-2 Red Sox' Curt Schilling facing 5-6-7
b2,0-2,0,"['', '', '']",2(0-1) CX,O,TOR,J. Phelps,C. Schilling,-3%,33%,Popfly: 2B
b2,0-2,1,"['', '', '']",3(0-2) CSX,O,TOR,E. Hinske,C. Schilling,-2%,31%,Flyball: RF
b2,0-2,2,"['', '', '']",1(0-0) X,O,TOR,K. Cash,C. Schilling,-1%,30%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 2 Blue Jays 0.
Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5,Top of the 3rd Red Sox Batting Ahead 2-0 Blue Jays' Miguel Batista facing 3-4-5
t3,2-0,0,"['', '', '']",5(3-1) BBSBB,,BOS,D. Ortiz,M. Batista,-3%,27%,Walk
t3,2-0,0,"['Ortiz', '', '']",3(1-1) BSX,,BOS,M. Ramirez,M. Batista,-4%,23%,Single to 2B (Ground Ball); Ortiz to 2B
t3,2-0,0,"['Ramirez', 'Ortiz', '']",6(2-2) BBFCFX,OO,BOS,K. Millar,M. Batista,8%,31%,Ground Ball Double Play: SS-2B-1B; Ortiz to 3B
t3,2-0,2,"['', '', 'Ortiz']",6(2-2) BCBFFX,R,BOS,J. Varitek,M. Batista,-7%,24%,Single to CF (Ground Ball); Ortiz Scores
t3,3-0,2,"['Varitek', '', '']",1(0-0) B,,BOS,M. Bellhorn,M. Batista,-1%,23%,Wild Pitch; Varitek to 3B
t3,3-0,2,"['', '', 'Varitek']",4(1-2) B.CFX,O,BOS,M. Bellhorn,M. Batista,3%,26%,Groundout: 2B-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 0.
Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1,Bottom of the 3rd Blue Jays Batting Behind 0-3 Red Sox' Curt Schilling facing 8-9-1
b3,0-3,0,"['', '', '']",6(2-2) FSBFBX,,TOR,O. Hudson,C. Schilling,4%,30%,Single to SS (Ground Ball)
b3,0-3,0,"['Hudson', '', '']",5(2-2) CB>F*BX,O,TOR,C. Gomez,C. Schilling,-4%,26%,Lineout: 3B
b3,0-3,1,"['Hudson', '', '']",4(1-2) CC*B>B,,TOR,H. Clark,C. Schilling,1%,27%,Hudson Steals 2B
b3,0-3,1,"['', 'Hudson', '']",5(2-2) CC*B>B.X,R,TOR,H. Clark,C. Schilling,8%,35%,Single to RF (Line Drive); Hudson Scores
b3,1-3,1,"['Clark', '', '']",1(0-0) 1>X,O,TOR,F. Catalanotto,C. Schilling,-2%,33%,Single to LF (Line Drive); Clark to 3B; Catalanotto out at 2B
b3,1-3,2,"['', '', 'Clark']",1(0-0) X,O,TOR,V. Wells,C. Schilling,-4%,29%,Flyball: CF
,,,,,,,,,1 run 3 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 1.,1 run 3 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 1.,1 run 3 hits 0 errors 1 LOB. Red Sox 3 Blue Jays 1.
Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1,Top of the 4th Red Sox Batting Ahead 3-1 Blue Jays' Miguel Batista facing 8-9-1
