Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3
t1,0-0,0,"______, ______, ______",6(3-2) BBCBFS,O,BOS,J. Damon,R. Halladay,-2%,48%,Strikeout Swinging
t1,0-0,1,"______, ______, ______",3(1-1) BCX,O,BOS,B. Mueller,R. Halladay,-2%,46%,Flyball: CF (Deep CF)
t1,0-0,2,"______, ______, ______",3(1-1) CBX,,BOS,D. Ortiz,R. Halladay,2%,48%,Double to LF (Fly Ball to Deep LF)
t1,0-0,2,"______, D. Ortiz, ______",1(0-0) X,R,BOS,M. Ramirez,R. Halladay,8%,56%,Single to CF (Ground Ball); D. Ortiz Scores
t1,1-0,2,"M. Ramirez, ______, ______",5(2-2) BCSBC,O,BOS,K. Millar,R. Halladay,-2%,54%,Strikeout Looking
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Blue Jays 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Blue Jays 0.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Blue Jays 0.
Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Blue Jays Batting Behind 0-1 Red Sox' Pedro Martinez facing 1-2-3
b1,0-1,0,"______, ______, ______",5(1-2) CCFBX,O,TOR,R. Johnson,P. Martinez,2%,57%,Flyball: RF
b1,0-1,1,"______, ______, ______",1(0-0) X,O,TOR,F. Catalanotto,P. Martinez,2%,58%,Flyball: LF
