Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CBSX,,TBD,C. Crawford,T. Wakefield,-5%,45%,Double to CF (Fly Ball to Deep CF)
t1,0-0,0,"______, C. Crawford, ______",5(3-1) BBCBB,,TBD,J. Lugo,T. Wakefield,-3%,42%,Walk
t1,0-0,0,"J. Lugo, C. Crawford, ______",5(3-1) BCBB>S,,TBD,A. Huff,T. Wakefield,-4%,37%,C. Crawford Steals 3B; J. Lugo Steals 2B
t1,0-0,0,"______, J. Lugo, C. Crawford",6(3-2) BCBB>S.S,O,TBD,A. Huff,T. Wakefield,5%,42%,Strikeout Swinging
t1,0-0,1,"______, J. Lugo, C. Crawford",1(0-0) X,RO,TBD,R. Baldelli,T. Wakefield,0%,43%,Groundout: 3B-1B; C. Crawford Scores; J. Lugo to 3B
t1,1-0,2,"______, ______, J. Lugo",1(0-0) X,O,TBD,T. Martinez,T. Wakefield,3%,46%,Groundout: P-1B
,,,,,,,,,1 run 1 hit 0 errors 1 LOB. Devil Rays 1 Red Sox 0.,1 run 1 hit 0 errors 1 LOB. Devil Rays 1 Red Sox 0.,1 run 1 hit 0 errors 1 LOB. Devil Rays 1 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3
b1,0-1,0,"______, ______, ______",4(2-1) BFBX,,BOS,J. Damon,D. Brazelton,4%,50%,Reached on E4 (Ground Ball)
b1,0-1,0,"J. Damon, ______, ______",2(0-1) 1FX,RR,BOS,M. Bellhorn,D. Brazelton,14%,64%,Home Run (Fly Ball); J. Damon Scores/unER
