Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Angels Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CFBC,O,ANA,D. Eckstein,D. Lowe,2%,52%,Strikeout Looking
t1,0-0,1,"______, ______, ______",6(3-2) BBCCBX,O,ANA,D. Erstad,D. Lowe,2%,54%,Groundout: 1B unassisted
t1,0-0,2,"______, ______, ______",2(1-0) BX,,ANA,V. Guerrero,D. Lowe,-1%,53%,Single to 3B (Ground Ball)
t1,0-0,2,"V. Guerrero, ______, ______",2(0-1) C>B,,ANA,G. Anderson,D. Lowe,-1%,52%,V. Guerrero Steals 2B
t1,0-0,2,"______, V. Guerrero, ______",3(1-1) C>B.X,R,ANA,G. Anderson,D. Lowe,-9%,43%,Double to RF (Line Drive to Deep RF); V. Guerrero Scores
t1,1-0,2,"______, G. Anderson, ______",3(1-1) BFX,O,ANA,J. Guillen,D. Lowe,3%,46%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Angels 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Angels 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Angels 1 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Angels' Bartolo Colon facing 1-2-3
b1,0-1,0,"______, ______, ______",4(2-1) BFBX,,BOS,J. Damon,B. Colon,6%,52%,Double to CF (Fly Ball)
b1,0-1,0,"______, J. Damon, ______",4(2-1) BSBX,O,BOS,M. Bellhorn,B. Colon,-4%,47%,Foul Popfly: C (Behind Home)
b1,0-1,1,"______, J. Damon, ______",1(0-0) X,O,BOS,M. Ramirez,B. Colon,-4%,44%,Flyball: RF
b1,0-1,2,"______, J. Damon, ______",5(3-1) BFBBB,,BOS,J. Varitek,B. Colon,1%,45%,Walk
b1,0-1,2,"J. Varitek, J. Damon, ______",5(3-1) FBBBX,R,BOS,K. Millar,B. Colon,11%,56%,Double to LF (Line Drive to Deep LF); J. Damon Scores; J. Varitek to 3B
b1,1-1,2,"______, K. Millar, J. Varitek",4(1-2) CCBX,O,BOS,O. Cabrera,B. Colon,-6%,50%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Angels 1 Red Sox 1.,1 run 2 hits 0 errors 2 LOB. Angels 1 Red Sox 1.,1 run 2 hits 0 errors 2 LOB. Angels 1 Red Sox 1.
Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Angels Batting Tied 1-1 Red Sox' Derek Lowe facing 6-7-8
t2,1-1,0,"______, ______, ______",5(2-2) BBCSX,O,ANA,T. Glaus,D. Lowe,2%,52%,Groundout: 3B-1B
t2,1-1,1,"______, ______, ______",5(2-2) CBBMX,,ANA,A. Kennedy,D. Lowe,-3%,50%,Single to RF (Line Drive)
t2,1-1,1,"A. Kennedy, ______, ______",2(0-1) CX,R,ANA,J. Molina,D. Lowe,-11%,39%,Double to LF (Line Drive to Deep LF-CF); A. Kennedy Scores
t2,2-1,1,"______, J. Molina, ______",6(3-2) BBFBFX,O,ANA,C. Figgins,D. Lowe,3%,42%,Flyball: LF
