Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Angels' John Lackey facing 1-2-3
t1,0-0,0,"______, ______, ______",3(0-2) CFS,O,BOS,J. Damon,J. Lackey,-2%,48%,Strikeout Swinging (C-1B)
t1,0-0,1,"______, ______, ______",7(2-2) CCBFBFC,O,BOS,M. Bellhorn,J. Lackey,-2%,46%,Strikeout Looking
t1,0-0,2,"______, ______, ______",1(0-0) X,,BOS,D. Ortiz,J. Lackey,3%,49%,Triple to LF (Fly Ball to Deep LF-CF)
t1,0-0,2,"______, ______, D. Ortiz",4(1-2) BSCS,O,BOS,N. Garciaparra,J. Lackey,-4%,45%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.
Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
b1,0-0,0,"______, ______, ______",5(1-2) CFBFX,O,ANA,D. Eckstein,C. Schilling,2%,47%,Groundout: 3B-1B
b1,0-0,1,"______, ______, ______",5(2-2) CBBFX,O,ANA,C. Figgins,C. Schilling,2%,49%,Flyball: RF (Deep RF)
b1,0-0,2,"______, ______, ______",4(0-2) CFFC,O,ANA,G. Anderson,C. Schilling,1%,50%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.
Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Angels' John Lackey facing 5-6-7
t2,0-0,0,"______, ______, ______",4(2-1) CBBX,O,BOS,T. Nixon,J. Lackey,-2%,48%,Groundout: P-1B
t2,0-0,1,"______, ______, ______",7(2-2) SBSFBFS,O,BOS,J. Varitek,J. Lackey,-2%,46%,Strikeout Swinging
t2,0-0,2,"______, ______, ______",4(0-2) CCFT,O,BOS,B. Mueller,J. Lackey,-1%,45%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.
Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6,Bottom of the 2nd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 4-5-6
b2,0-0,0,"______, ______, ______",1(0-0) X,O,ANA,V. Guerrero,C. Schilling,2%,47%,Popfly: 1B
b2,0-0,1,"______, ______, ______",4(2-1) BBSX,O,ANA,D. Erstad,C. Schilling,2%,49%,Groundout: 2B-1B
b2,0-0,2,"______, ______, ______",5(1-2) CLFBX,O,ANA,J. DaVanon,C. Schilling,1%,50%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 0.
Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Angels' John Lackey facing 8-9-1
t3,0-0,0,"______, ______, ______",5(3-1) BFBBX,,BOS,D. McCarty,J. Lackey,4%,54%,Single to LF (Ground Ball thru LF Line)
t3,0-0,0,"D. McCarty, ______, ______",6(2-2) CSBFBX,O,BOS,G. Kapler,J. Lackey,-4%,50%,Flyball: CF (Deep CF)
t3,0-0,1,"D. McCarty, ______, ______",2(0-1) CX,O,BOS,J. Damon,J. Lackey,-3%,47%,Groundout: 1B-SS/Forceout at 2B
t3,0-0,2,"J. Damon, ______, ______",5(3-1) 11BBSB1X,O,BOS,M. Bellhorn,J. Lackey,-3%,44%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Angels 0.
Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 3rd Angels Batting Tied 0-0 Red Sox' Curt Schilling facing 7-8-9
b3,0-0,0,"______, ______, ______",2(1-0) BX,O,ANA,T. Salmon,C. Schilling,3%,47%,Flyball: CF (Deep CF)
b3,0-0,1,"______, ______, ______",2(1-0) BX,R,ANA,B. Molina,C. Schilling,-11%,36%,Home Run (Fly Ball)
b3,1-0,1,"______, ______, ______",3(1-1) FBX,,ANA,A. Kennedy,C. Schilling,-2%,33%,Single to CF (Fly Ball)
b3,1-0,1,"A. Kennedy, ______, ______",3(1-1) FB1X,O,ANA,D. Eckstein,C. Schilling,3%,36%,Foul Popfly: 3B (3B Foul)
b3,1-0,2,"A. Kennedy, ______, ______",6(2-2) FFFBB>B,,ANA,C. Figgins,C. Schilling,-1%,35%,A. Kennedy Steals 2B
b3,1-0,2,"______, A. Kennedy, ______",8(3-2) FFFBB>B.FX,O,ANA,C. Figgins,C. Schilling,3%,38%,Groundout: 2B-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 0 Angels 1.,1 run 2 hits 0 errors 1 LOB. Red Sox 0 Angels 1.,1 run 2 hits 0 errors 1 LOB. Red Sox 0 Angels 1.
Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-1 Angels' John Lackey facing 3-4-5
t4,0-1,0,"______, ______, ______",5(1-2) CSFBX,O,BOS,D. Ortiz,J. Lackey,-3%,35%,Groundout: 1B unassisted
t4,0-1,1,"______, ______, ______",1(0-0) X,O,BOS,N. Garciaparra,J. Lackey,-2%,33%,Lineout: 1B
t4,0-1,2,"______, ______, ______",2(0-1) CX,O,BOS,T. Nixon,J. Lackey,-1%,32%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.
Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 4th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 3-4-5
b4,1-0,0,"______, ______, ______",2(1-0) BX,O,ANA,G. Anderson,C. Schilling,2%,34%,Popfly: 2B
b4,1-0,1,"______, ______, ______",8(2-2) SFFBFBFS,O,ANA,V. Guerrero,C. Schilling,2%,36%,Strikeout Swinging (C-1B)
b4,1-0,2,"______, ______, ______",10(3-2) CCBFBFBFFX,O,ANA,D. Erstad,C. Schilling,1%,37%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.
Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8,Top of the 5th Red Sox Batting Behind 0-1 Angels' John Lackey facing 6-7-8
t5,0-1,0,"______, ______, ______",5(2-2) CFBBS,O,BOS,J. Varitek,J. Lackey,-3%,33%,Strikeout Swinging
t5,0-1,1,"______, ______, ______",2(1-0) BX,O,BOS,B. Mueller,J. Lackey,-2%,31%,Groundout: P-1B
t5,0-1,2,"______, ______, ______",4(1-2) FSBS,O,BOS,D. McCarty,J. Lackey,-2%,30%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.
Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 5th Angels Batting Ahead 1-0 Red Sox' Curt Schilling facing 6-7-8
b5,1-0,0,"______, ______, ______",3(1-1) CBX,O,ANA,J. DaVanon,C. Schilling,2%,32%,Foul Popfly: SS (3B Foul)
b5,1-0,1,"______, ______, ______",4(1-2) CBFS,O,ANA,T. Salmon,C. Schilling,2%,33%,Strikeout Swinging
b5,1-0,2,"______, ______, ______",4(2-1) SBBX,O,ANA,B. Molina,C. Schilling,1%,35%,Lineout: LF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Angels 1.
Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2,Top of the 6th Red Sox Batting Behind 0-1 Angels' John Lackey facing 9-1-2
