Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",5(1-2) BFCFS,O,BAL,B. Roberts,P. Martinez,-2%,48%,Strikeout Swinging
t1,0-0,1,"______, ______, ______",5(2-2) BSBFX,O,BAL,D. Newhan,P. Martinez,-2%,46%,Groundout: SS-1B
t1,0-0,2,"______, ______, ______",5(1-2) BLCFC,O,BAL,M. Mora,P. Martinez,-1%,45%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Orioles 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3
b1,0-0,0,"______, ______, ______",8(3-2) BBCBCFFB,,BOS,J. Damon,E. Bedard,-3%,42%,Walk
b1,0-0,0,"J. Damon, ______, ______",2(0-1) CX,,BOS,M. Bellhorn,E. Bedard,-5%,36%,Single to 3B (Ground Ball); J. Damon to 2B
b1,0-0,0,"M. Bellhorn, J. Damon, ______",5(2-2) BBSCS,O,BOS,D. Ortiz,E. Bedard,5%,41%,Strikeout Swinging
b1,0-0,1,"M. Bellhorn, J. Damon, ______",9(3-2) CCBFFBB>F>S,O,BOS,M. Ramirez,E. Bedard,3%,44%,Strikeout Swinging J. Damon Steals 3B M. Bellhorn Steals 2B
b1,0-0,2,"______, M. Bellhorn, J. Damon",1(0-0) X,O,BOS,J. Varitek,E. Bedard,6%,50%,Popfly: SS (Short CF)
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.,0 runs 1 hit 0 errors 2 LOB. Orioles 0 Red Sox 0.
Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6
t2,0-0,0,"______, ______, ______",3(1-1) CBX,O,BAL,M. Tejada,P. Martinez,-2%,48%,Flyball: CF
