Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 1-2-3
t1,0-0,0,"______, ______, ______",7(2-2) CCFBBFX,O,BOS,D. Roberts,R. Bell,-2%,48%,Groundout: 3B-1B
t1,0-0,1,"______, ______, ______",4(2-1) BBCX,O,BOS,O. Cabrera,R. Bell,-2%,46%,Groundout: 3B-1B
t1,0-0,2,"______, ______, ______",3(0-2) CSX,O,BOS,J. Damon,R. Bell,-1%,45%,Popfly: 2B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Devil Rays 0.
Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Bottom of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
b1,0-0,0,"______, ______, ______",2(0-1) FX,O,TBD,C. Crawford,C. Schilling,2%,47%,Flyball: LF
b1,0-0,1,"______, ______, ______",2(0-1) CX,O,TBD,R. Baldelli,C. Schilling,2%,49%,Flyball: RF
b1,0-0,2,"______, ______, ______",4(2-1) BFBX,,TBD,A. Huff,C. Schilling,-1%,48%,Single to CF (Line Drive)
b1,0-0,2,"A. Huff, ______, ______",8(3-2) CBFBB>F>F>X,O,TBD,R. Fick,C. Schilling,2%,50%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Devil Rays 0.
Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6,Top of the 2nd Red Sox Batting Tied 0-0 Devil Rays' Rob Bell facing 4-5-6
