Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",3(1-1) CBX,O,TOR,R. Johnson,P. Martinez,2%,52%,Popfly: SS (Short LF)
t1,0-0,1,"______, ______, ______",1(0-0) X,,TOR,O. Hudson,P. Martinez,-2%,50%,Single to CF (Fly Ball)
t1,0-0,1,"O. Hudson, ______, ______",3(1-1) BF1X,R,TOR,V. Wells,P. Martinez,-10%,40%,Double to LF (Fly Ball to Deep CF); O. Hudson Scores
t1,1-0,1,"______, V. Wells, ______",5(1-2) FFBFX,O,TOR,C. Delgado,P. Martinez,3%,43%,Groundout: 2B-1B; V. Wells to 3B
t1,1-0,2,"______, ______, V. Wells",6(2-2) BBCCFT,O,TOR,F. Catalanotto,P. Martinez,3%,46%,Strikeout Swinging
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Blue Jays' Ted Lilly facing 1-2-3
b1,0-1,0,"______, ______, ______",4(2-1) BBCX,R,BOS,J. Damon,T. Lilly,9%,55%,Home Run (Fly Ball)
b1,1-1,0,"______, ______, ______",2(1-0) BX,O,BOS,O. Cabrera,T. Lilly,-2%,53%,Lineout: 2B
b1,1-1,1,"______, ______, ______",5(2-2) SBSBS,O,BOS,M. Ramirez,T. Lilly,-2%,51%,Strikeout Swinging
b1,1-1,2,"______, ______, ______",1(0-0) X,O,BOS,D. Ortiz,T. Lilly,-1%,50%,Flyball: CF (Deep CF)
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Blue Jays 1 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Blue Jays 1 Red Sox 1.,1 run 1 hit 0 errors 0 LOB. Blue Jays 1 Red Sox 1.
Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8,Top of the 2nd Blue Jays Batting Tied 1-1 Red Sox' Pedro Martinez facing 6-7-8
t2,1-1,0,"______, ______, ______",5(2-2) CBSBX,O,TOR,E. Hinske,P. Martinez,2%,52%,Groundout: 1B-P
t2,1-1,1,"______, ______, ______",3(1-1) FBX,O,TOR,G. Zaun,P. Martinez,2%,54%,Popfly: SS (Short LF)
t2,1-1,2,"______, ______, ______",1(0-0) X,O,TOR,G. Gross,P. Martinez,1%,55%,Flyball: LF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Blue Jays 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 1 Red Sox 1.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 1 Red Sox 1.
Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 1-1 Blue Jays' Ted Lilly facing 5-6-7
b2,1-1,0,"______, ______, ______",2(0-1) SX,,BOS,K. Millar,T. Lilly,4%,59%,Single to CF (Fly Ball)
b2,1-1,0,"K. Millar, ______, ______",5(3-1) BBBCX,,BOS,J. Varitek,T. Lilly,10%,69%,Double to CF (Fly Ball to Deep CF); K. Millar to 3B
b2,1-1,0,"______, J. Varitek, K. Millar",2(0-1) FX,O,BOS,B. Mueller,T. Lilly,-5%,64%,Popfly: 2B (Short RF)
b2,1-1,1,"______, J. Varitek, K. Millar",2(0-1) CX,RO,BOS,G. Kapler,T. Lilly,-0%,63%,Groundout: SS-1B; K. Millar Scores
b2,2-1,2,"______, J. Varitek, ______",2(0-1) CX,O,BOS,R. Gutierrez,T. Lilly,-3%,60%,Groundout: SS-1B
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 2.,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 2.,1 run 2 hits 0 errors 1 LOB. Blue Jays 1 Red Sox 2.
Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2,Top of the 3rd Blue Jays Batting Behind 1-2 Red Sox' Pedro Martinez facing 9-1-2
t3,1-2,0,"______, ______, ______",2(1-0) BX,O,TOR,C. Woodward,P. Martinez,3%,63%,Groundout: 3B-1B
t3,1-2,1,"______, ______, ______",6(3-2) BBCCBS,O,TOR,R. Johnson,P. Martinez,2%,65%,Strikeout Swinging
t3,1-2,2,"______, ______, ______",9(1-2) CFFFFBFFX,,TOR,O. Hudson,P. Martinez,-1%,63%,Single to 2B (Ground Ball)
t3,1-2,2,"O. Hudson, ______, ______",4(2-1) BFBX,RR,TOR,V. Wells,P. Martinez,-20%,44%,Home Run (Fly Ball); O. Hudson Scores
t3,3-2,2,"______, ______, ______",5(2-2) BFBSC,O,TOR,C. Delgado,P. Martinez,1%,45%,Strikeout Looking
,,,,,,,,,2 runs 2 hits 0 errors 0 LOB. Blue Jays 3 Red Sox 2.,2 runs 2 hits 0 errors 0 LOB. Blue Jays 3 Red Sox 2.,2 runs 2 hits 0 errors 0 LOB. Blue Jays 3 Red Sox 2.
Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 3rd Red Sox Batting Behind 2-3 Blue Jays' Ted Lilly facing 1-2-3
b3,2-3,0,"______, ______, ______",2(0-1) CX,O,BOS,J. Damon,T. Lilly,-3%,42%,Flyball: LF (LF-CF)
b3,2-3,1,"______, ______, ______",5(3-1) BBBCB,,BOS,O. Cabrera,T. Lilly,3%,45%,Walk
