Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3
t1,0-0,0,"['', '', '']",5(2-2) CBBFX,O,TOR,R. Johnson,B. Arroyo,2%,52%,Flyball: CF (Deep CF)
t1,0-0,1,"['', '', '']",2(0-1) CX,O,TOR,O. Hudson,B. Arroyo,2%,54%,Lineout: CF
t1,0-0,2,"['', '', '']",2(1-0) BX,O,TOR,V. Wells,B. Arroyo,1%,55%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Roy Halladay facing 1-2-3
b1,0-0,0,"['', '', '']",5(3-1) BFBBB,,BOS,J. Damon,R. Halladay,3%,58%,Walk
b1,0-0,0,"['Damon', '', '']",3(1-1) BFX,O,BOS,M. Bellhorn,R. Halladay,-3%,55%,Groundout: SS-2B/Forceout at 2B
b1,0-0,1,"['Bellhorn', '', '']",1(0-0) X,O,BOS,D. Ortiz,R. Halladay,-3%,52%,Lineout: SS
b1,0-0,2,"['Bellhorn', '', '']",4(1-2) BSCT,O,BOS,M. Ramirez,R. Halladay,-2%,50%,Strikeout Swinging
