Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Athletics' Tim Hudson facing 1-2-3
t1,0-0,0,"______, ______, ______",6(3-2) BBCSBB,,BOS,J. Damon,T. Hudson,3%,53%,Walk
t1,0-0,0,"J. Damon, ______, ______",6(3-2) BCBCB*B,,BOS,M. Bellhorn,T. Hudson,5%,59%,Walk; J. Damon to 2B
t1,0-0,0,"M. Bellhorn, J. Damon, ______",6(3-2) CBBBFB,,BOS,M. Ramirez,T. Hudson,7%,65%,Walk; J. Damon to 3B; M. Bellhorn to 2B
t1,0-0,0,"M. Ramirez, M. Bellhorn, J. Damon",3(1-1) BFX,RR,BOS,D. Ortiz,T. Hudson,11%,77%,Single to RF (Line Drive); J. Damon Scores; M. Bellhorn Scores; M. Ramirez to 3B
t1,2-0,0,"D. Ortiz, ______, M. Ramirez",2(0-1) FX,R,BOS,J. Varitek,T. Hudson,4%,81%,Single to CF (Line Drive); M. Ramirez Scores; D. Ortiz to 2B
t1,3-0,0,"J. Varitek, D. Ortiz, ______",3(0-2) FLC,O,BOS,O. Cabrera,T. Hudson,-3%,78%,Strikeout Looking
t1,3-0,1,"J. Varitek, D. Ortiz, ______",4(3-0) BBBB,,BOS,D. Mientkiewicz,T. Hudson,4%,81%,Walk; D. Ortiz to 3B; J. Varitek to 2B
t1,3-0,1,"D. Mientkiewicz, J. Varitek, D. Ortiz",4(1-2) SFBC,O,BOS,B. Mueller,T. Hudson,-5%,77%,Strikeout Looking
t1,3-0,2,"D. Mientkiewicz, J. Varitek, D. Ortiz",4(0-2) CFFX,O,BOS,D. Roberts,T. Hudson,-5%,72%,Groundout: P-1B
,,,,,,,,,3 runs 2 hits 0 errors 3 LOB. Red Sox 3 Athletics 0.,3 runs 2 hits 0 errors 3 LOB. Red Sox 3 Athletics 0.,3 runs 2 hits 0 errors 3 LOB. Red Sox 3 Athletics 0.
