Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Bronson Arroyo facing 1-2-3
t1,0-0,0,"______, ______, ______",5(2-2) BBCFX,,OAK,M. Kotsay,B. Arroyo,3%,53%,Single to CF (Line Drive)
t1,0-0,0,"M. Kotsay, ______, ______",3(1-1) BFB,,OAK,E. Byrnes,B. Arroyo,2%,55%,Passed Ball; M. Kotsay to 2B
t1,0-0,0,"______, M. Kotsay, ______",4(2-1) BFB.X,O,OAK,E. Byrnes,B. Arroyo,-2%,54%,Flyball: RF; M. Kotsay to 3B
t1,0-0,1,"______, ______, M. Kotsay",2(0-1) FX,RO,OAK,E. Chavez,B. Arroyo,1%,55%,Groundout: 1B unassisted; M. Kotsay Scores
t1,1-0,2,"______, ______, ______",6(3-2) BCBSBB,,OAK,J. Dye,B. Arroyo,1%,56%,Walk
t1,1-0,2,"J. Dye, ______, ______",6(3-2) BFBFB>B,,OAK,S. Hatteberg,B. Arroyo,2%,58%,Walk; J. Dye to 2B
t1,1-0,2,"S. Hatteberg, J. Dye, ______",7(3-2) CBBCB>F>X,RR,OAK,E. Durazo,B. Arroyo,15%,73%,Double to LF (Fly Ball); J. Dye Scores; S. Hatteberg Scores
t1,3-0,2,"______, E. Durazo, ______",1(0-0) X,O,OAK,A. Melhuse,B. Arroyo,-2%,71%,Groundout: 2B-1B
,,,,,,,,,3 runs 2 hits 0 errors 1 LOB. Athletics 3 Red Sox 0.,3 runs 2 hits 0 errors 1 LOB. Athletics 3 Red Sox 0.,3 runs 2 hits 0 errors 1 LOB. Athletics 3 Red Sox 0.
