Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st White Sox Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CFBX,O,CHW,W. Harris,C. Schilling,2%,52%,Lineout: SS
t1,0-0,1,"______, ______, ______",4(2-1) FBBX,R,CHW,T. Perez,C. Schilling,-9%,43%,Home Run (Fly Ball)
t1,1-0,1,"______, ______, ______",3(1-1) BFX,R,CHW,C. Lee,C. Schilling,-9%,35%,Home Run (Fly Ball)
t1,2-0,1,"______, ______, ______",5(2-2) BCCBX,O,CHW,P. Konerko,C. Schilling,1%,36%,Flyball: CF
t1,2-0,2,"______, ______, ______",1(0-0) X,,CHW,C. Everett,C. Schilling,-2%,34%,Double to LF (Fly Ball)
t1,2-0,2,"______, C. Everett, ______",5(2-2) CBC*BX,O,CHW,J. Valentin,C. Schilling,3%,37%,Groundout: P-1B
,,,,,,,,,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,2 runs 3 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 1-2-3
b1,0-2,0,"______, ______, ______",2(0-1) CX,O,BOS,J. Damon,J. Garland,-2%,35%,Flyball: LF
b1,0-2,1,"______, ______, ______",4(2-1) CBBX,O,BOS,K. Youkilis,J. Garland,-2%,33%,Groundout: SS-1B
b1,0-2,2,"______, ______, ______",6(3-2) FBFBBX,O,BOS,M. Ramirez,J. Garland,-1%,32%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.
Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9,Top of the 2nd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 7-8-9
t2,2-0,0,"______, ______, ______",3(1-1) BSX,O,CHW,A. Rowand,C. Schilling,2%,34%,Popfly: 2B
t2,2-0,1,"______, ______, ______",1(0-0) X,O,CHW,B. Davis,C. Schilling,1%,35%,Foul Popfly: 3B (3B Foul)
t2,2-0,2,"______, ______, ______",3(0-2) CFH,,CHW,J. Crede,C. Schilling,-1%,34%,Hit By Pitch
,,,,,,,,,Juan Uribe pinch runs for Joe Crede (3B) batting 9th,Juan Uribe pinch runs for Joe Crede (3B) batting 9th,Juan Uribe pinch runs for Joe Crede (3B) batting 9th
t2,2-0,2,"Uribe, ______, ______",4(2-1) .BCBX,O,CHW,W. Harris,C. Schilling,2%,36%,Popfly: 2B (Short CF-RF)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.
Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6,Bottom of the 2nd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 4-5-6
,,,,,,,,,Juan Uribe moves from PR to 3B,Juan Uribe moves from PR to 3B,Juan Uribe moves from PR to 3B
b2,0-2,0,"______, ______, ______",9(3-2) .CFFBBFFBX,O,BOS,D. Ortiz,J. Garland,-3%,34%,Flyball: CF (Deep CF)
b2,0-2,1,"______, ______, ______",4(1-2) BFFX,O,BOS,K. Millar,J. Garland,-2%,32%,Flyball: RF
b2,0-2,2,"______, ______, ______",1(0-0) X,,BOS,J. Varitek,J. Garland,1%,33%,Single to CF (Ground Ball)
b2,0-2,2,"J. Varitek, ______, ______",4(2-1) BBCX,O,BOS,O. Cabrera,J. Garland,-3%,30%,Lineout: CF
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. White Sox 2 Red Sox 0.
Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Top of the 3rd White Sox Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4
t3,2-0,0,"______, ______, ______",1(0-0) X,O,CHW,T. Perez,C. Schilling,2%,32%,Foul Popfly: 1B (1B Foul)
t3,2-0,1,"______, ______, ______",4(3-0) BBBB,,CHW,C. Lee,C. Schilling,-2%,30%,Walk
t3,2-0,1,"C. Lee, ______, ______",1(0-0) X,O,CHW,P. Konerko,C. Schilling,2%,33%,Lineout: CF
t3,2-0,2,"C. Lee, ______, ______",2(0-1) FX,O,CHW,C. Everett,C. Schilling,2%,35%,Lineout: 1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. White Sox 2 Red Sox 0.
Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1,Bottom of the 3rd Red Sox Batting Behind 0-2 White Sox' Jon Garland facing 8-9-1
b3,0-2,0,"______, ______, ______",5(0-2) CFFFX,O,BOS,B. Mueller,J. Garland,-3%,32%,Flyball: CF
b3,0-2,1,"______, ______, ______",5(2-2) CFBBT,O,BOS,G. Kapler,J. Garland,-2%,30%,Strikeout Swinging
b3,0-2,2,"______, ______, ______",6(3-2) BBCFBS,O,BOS,J. Damon,J. Garland,-1%,29%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. White Sox 2 Red Sox 0.
