Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 1-2-3
t1,0-0,0,"______, ______, ______",6(2-2) CBSFBX,O,BOS,J. Damon,E. Bedard,-2%,48%,Groundout: SS-1B
t1,0-0,1,"______, ______, ______",3(0-2) CSS,O,BOS,M. Bellhorn,E. Bedard,-2%,46%,Strikeout Swinging
t1,0-0,2,"______, ______, ______",6(3-2) BBCSBB,,BOS,D. Ortiz,E. Bedard,1%,47%,Walk
t1,0-0,2,"D. Ortiz, ______, ______",6(3-2) FBFBB>C,O,BOS,M. Ramirez,E. Bedard,-2%,45%,Strikeout Looking
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.
Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 1st Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
b1,0-0,0,"______, ______, ______",5(2-2) BCFBX,O,BAL,B. Roberts,P. Martinez,2%,47%,Flyball: CF (LF-CF)
b1,0-0,1,"______, ______, ______",4(1-2) CBFS,O,BAL,D. Newhan,P. Martinez,2%,49%,Strikeout Swinging
b1,0-0,2,"______, ______, ______",5(1-2) CTFBX,O,BAL,M. Mora,P. Martinez,1%,50%,Lineout: P (Front of Home)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.
Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7,Top of the 2nd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 5-6-7
t2,0-0,0,"______, ______, ______",1(0-0) X,O,BOS,N. Garciaparra,E. Bedard,-2%,48%,Flyball: LF (Deep LF)
t2,0-0,1,"______, ______, ______",3(2-0) BBX,O,BOS,K. Millar,E. Bedard,-2%,46%,Foul Popfly: C (Behind Home)
t2,0-0,2,"______, ______, ______",3(1-1) CBX,O,BOS,J. Varitek,E. Bedard,-1%,45%,Foul Popfly: 3B (3B Foul)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Orioles 0.
Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 2nd Orioles Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6
b2,0-0,0,"______, ______, ______",4(1-2) BCFX,O,BAL,M. Tejada,P. Martinez,2%,47%,Groundout: SS-1B
b2,0-0,1,"______, ______, ______",1(0-0) X,O,BAL,R. Palmeiro,P. Martinez,2%,49%,Foul Popfly: C (Behind Home)
b2,0-0,2,"______, ______, ______",7(3-2) BBFFFBB,,BAL,J. Lopez,P. Martinez,-1%,48%,Walk
b2,0-0,2,"J. Lopez, ______, ______",5(2-2) SBBCS,O,BAL,K. Garcia,P. Martinez,2%,50%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Orioles 0.
Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1,Top of the 3rd Red Sox Batting Tied 0-0 Orioles' Erik Bedard facing 8-9-1
t3,0-0,0,"______, ______, ______",2(0-1) CX,O,BOS,B. Mueller,E. Bedard,-3%,47%,Groundout: SS-1B
t3,0-0,1,"______, ______, ______",3(1-1) BCX,,BOS,G. Kapler,E. Bedard,3%,50%,Single to CF (Fly Ball to CF-RF)
t3,0-0,1,"G. Kapler, ______, ______",1(0-0) X,,BOS,J. Damon,E. Bedard,9%,59%,Ground-rule Double (Fly Ball to LF-CF); G. Kapler to 3B
t3,0-0,1,"______, J. Damon, G. Kapler",6(3-2) BBCCBB,,BOS,M. Bellhorn,E. Bedard,1%,60%,Walk
t3,0-0,1,"M. Bellhorn, J. Damon, G. Kapler",1(0-0) X,RO,BOS,D. Ortiz,E. Bedard,0%,61%,Flyball: RF/Sacrifice Fly; G. Kapler Scores; J. Damon to 3B
t3,1-0,2,"M. Bellhorn, ______, J. Damon",1(0-0) X,R,BOS,M. Ramirez,E. Bedard,9%,70%,Single to CF (Ground Ball); J. Damon Scores; M. Bellhorn to 2B
t3,2-0,2,"M. Ramirez, M. Bellhorn, ______",6(3-2) *BBFBF>X,R,BOS,N. Garciaparra,E. Bedard,9%,78%,Single to CF (Ground Ball); M. Bellhorn Scores; M. Ramirez to 3B
t3,3-0,2,"N. Garciaparra, ______, M. Ramirez",1(0-0) X,R,BOS,K. Millar,E. Bedard,7%,85%,Double to LF (Ground Ball); M. Ramirez Scores; N. Garciaparra to 3B
t3,4-0,2,"______, K. Millar, N. Garciaparra",3(1-1) *BSX,RR,BOS,J. Varitek,E. Bedard,7%,93%,Single to LF (Line Drive to LF Line); N. Garciaparra Scores; K. Millar Scores
t3,6-0,2,"J. Varitek, ______, ______",3(0-2) F>FX,O,BOS,B. Mueller,E. Bedard,-1%,92%,Lineout: 3B
,,,,,,,,,6 runs 6 hits 0 errors 1 LOB. Red Sox 6 Orioles 0.,6 runs 6 hits 0 errors 1 LOB. Red Sox 6 Orioles 0.,6 runs 6 hits 0 errors 1 LOB. Red Sox 6 Orioles 0.
Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1,Bottom of the 3rd Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 8-9-1
b3,0-6,0,"______, ______, ______",4(2-1) CBBX,,BAL,J. Hairston,P. Martinez,-2%,90%,Single to CF (Ground Ball)
b3,0-6,0,"J. Hairston, ______, ______",1(0-0) X,O,BAL,L. Bigbie,P. Martinez,2%,92%,Flyball: LF
b3,0-6,1,"J. Hairston, ______, ______",3(1-1) BCX,O,BAL,B. Roberts,P. Martinez,1%,93%,Groundout: 1B-SS/Forceout at 2B (1B Foul)
b3,0-6,2,"B. Roberts, ______, ______",1(0-0) X,O,BAL,D. Newhan,P. Martinez,1%,95%,Groundout: SS unassisted/Forceout at 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Orioles 0.,0 runs 1 hit 0 errors 1 LOB. Red Sox 6 Orioles 0.
Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2,Top of the 4th Red Sox Batting Ahead 6-0 Orioles' Erik Bedard facing 9-1-2
t4,6-0,0,"______, ______, ______",2(0-1) CX,O,BOS,G. Kapler,E. Bedard,-0%,94%,Popfly: SS
t4,6-0,1,"______, ______, ______",8(3-2) BBBCFFFX,O,BOS,J. Damon,E. Bedard,-0%,94%,Flyball: CF
t4,6-0,2,"______, ______, ______",5(2-2) SBFBX,O,BOS,M. Bellhorn,E. Bedard,-0%,93%,Lineout: 3B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Orioles 0.,0 runs 0 hits 0 errors 0 LOB. Red Sox 6 Orioles 0.
Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5,Bottom of the 4th Orioles Batting Behind 0-6 Red Sox' Pedro Martinez facing 3-4-5
b4,0-6,0,"______, ______, ______",6(1-2) CFBFFX,,BAL,M. Mora,P. Martinez,-2%,92%,Single to LF (Line Drive)
b4,0-6,0,"M. Mora, ______, ______",2(0-1) CX,OO,BAL,M. Tejada,P. Martinez,4%,95%,Ground Ball Double Play: 3B-2B-1B
b4,0-6,2,"______, ______, ______",5(2-2) CBFBX,O,BAL,R. Palmeiro,P. Martinez,0%,96%,Groundout: 1B unassisted
