Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3
t1,0-0,0,"______, ______, ______",3(0-2) CFS,O,TOR,A. Rios,T. Wakefield,2%,52%,Strikeout Swinging
t1,0-0,1,"______, ______, ______",5(1-2) CBCFX,,TOR,F. Catalanotto,T. Wakefield,-2%,50%,Reached on E4 (Ground Ball)
t1,0-0,1,"F. Catalanotto, ______, ______",2(0-1) CX,,TOR,V. Wells,T. Wakefield,-3%,47%,Single to SS (Ground Ball); F. Catalanotto to 2B
t1,0-0,1,"V. Wells, F. Catalanotto, ______",6(3-2) BCBFBS,O,TOR,C. Delgado,T. Wakefield,4%,51%,Strikeout Swinging
t1,0-0,2,"V. Wells, F. Catalanotto, ______",5(2-2) CBBCX,O,TOR,F. Menechino,T. Wakefield,4%,55%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,0 runs 1 hit 1 error 2 LOB. Blue Jays 0 Red Sox 0.,0 runs 1 hit 1 error 2 LOB. Blue Jays 0 Red Sox 0.,0 runs 1 hit 1 error 2 LOB. Blue Jays 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Miguel Batista facing 1-2-3
b1,0-0,0,"______, ______, ______",6(3-2) BBBCCX,,BOS,J. Damon,M. Batista,3%,58%,Single to CF (Ground Ball)
b1,0-0,0,"J. Damon, ______, ______",5(2-2) BCFBX,O,BOS,D. Mientkiewicz,M. Batista,-3%,55%,Flyball: RF (Deep RF)
b1,0-0,1,"J. Damon, ______, ______",1(0-0) X,,BOS,M. Ramirez,M. Batista,3%,59%,Reached on E5 (Ground Ball); J. Damon to 2B
b1,0-0,1,"M. Ramirez, J. Damon, ______",5(3-1) BBCBB,,BOS,D. Ortiz,M. Batista,5%,64%,Walk; J. Damon to 3B; M. Ramirez to 2B
b1,0-0,1,"D. Ortiz, M. Ramirez, J. Damon",3(2-0) BBX,RR,BOS,K. Millar,M. Batista,14%,78%,Double to LF (Line Drive); J. Damon Scores; M. Ramirez Scores/unER; D. Ortiz to 3B
b1,2-0,1,"______, K. Millar, D. Ortiz",2(1-0) BX,RO,BOS,O. Cabrera,M. Batista,0%,78%,Groundout: SS-1B; D. Ortiz Scores/unER; K. Millar to 3B
b1,3-0,2,"______, ______, K. Millar",4(2-1) BC*BX,R,BOS,B. Mueller,M. Batista,5%,83%,Single to RF (Fly Ball); K. Millar Scores/unER
b1,4-0,2,"B. Mueller, ______, ______",2(1-0) BX,O,BOS,D. Mirabelli,M. Batista,-1%,82%,Popfly: 2B (Short CF-RF)
,,,,,,,,,4 runs 3 hits 1 error 1 LOB. Blue Jays 0 Red Sox 4.,4 runs 3 hits 1 error 1 LOB. Blue Jays 0 Red Sox 4.,4 runs 3 hits 1 error 1 LOB. Blue Jays 0 Red Sox 4.
