Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Curt Schilling facing 1-2-3
t1,0-0,0,"______, ______, ______",1(0-0) X,O,TBD,C. Crawford,C. Schilling,2%,52%,Flyball: LF
t1,0-0,1,"______, ______, ______",1(0-0) X,O,TBD,J. Lugo,C. Schilling,2%,54%,Foul Popfly: C (Behind Home)
t1,0-0,2,"______, ______, ______",3(0-2) CCX,O,TBD,A. Huff,C. Schilling,1%,55%,Popfly: 3B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Devil Rays 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Devil Rays' Mark Hendrickson facing 1-2-3
b1,0-0,0,"______, ______, ______",3(1-1) CBX,O,BOS,J. Damon,M. Hendrickson,-2%,53%,Groundout: 2B-1B
b1,0-0,1,"______, ______, ______",7(3-2) FBBBFFX,,BOS,M. Bellhorn,M. Hendrickson,4%,57%,Double to LF (Ground Ball thru LF Line)
b1,0-0,1,"______, M. Bellhorn, ______",5(3-1) CBBB*B,,BOS,M. Ramirez,M. Hendrickson,2%,59%,Walk
b1,0-0,1,"M. Ramirez, M. Bellhorn, ______",6(1-2) SF*BFFX,,BOS,D. Ortiz,M. Hendrickson,5%,64%,Single to LF (Ground Ball); M. Bellhorn to 3B; M. Ramirez to 2B
b1,0-0,1,"D. Ortiz, M. Ramirez, M. Bellhorn",3(1-1) SBX,RR,BOS,K. Millar,M. Hendrickson,14%,78%,Double to LF (Line Drive to LF Line); M. Bellhorn Scores; M. Ramirez Scores; D. Ortiz to 3B
