Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CBFC,O,TOR,R. Johnson,P. Martinez,2%,52%,Strikeout Looking
t1,0-0,1,"______, ______, ______",7(3-2) BBBCFFS,O,TOR,E. Hinske,P. Martinez,2%,54%,Strikeout Swinging
t1,0-0,2,"______, ______, ______",5(2-2) BBFCX,O,TOR,V. Wells,P. Martinez,1%,55%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Blue Jays 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Blue Jays' Ted Lilly facing 1-2-3
b1,0-0,0,"______, ______, ______",4(1-2) CBFX,,BOS,J. Damon,T. Lilly,3%,58%,Single to CF (Line Drive to LF-CF)
b1,0-0,0,"J. Damon, ______, ______",3(0-2) 1C1CC,O,BOS,M. Bellhorn,T. Lilly,-3%,55%,Strikeout Looking
b1,0-0,1,"J. Damon, ______, ______",2(1-0) BX,,BOS,K. Millar,T. Lilly,6%,61%,Single to RF (Line Drive to CF-RF); J. Damon to 3B
b1,0-0,1,"K. Millar, ______, J. Damon",2(0-1) CX,OO,BOS,M. Ramirez,T. Lilly,-11%,50%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,0 runs 2 hits 0 errors 1 LOB. Blue Jays 0 Red Sox 0.,0 runs 2 hits 0 errors 1 LOB. Blue Jays 0 Red Sox 0.,0 runs 2 hits 0 errors 1 LOB. Blue Jays 0 Red Sox 0.
Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6,Top of the 2nd Blue Jays Batting Tied 0-0 Red Sox' Pedro Martinez facing 4-5-6
t2,0-0,0,"______, ______, ______",3(1-1) BCX,O,TOR,C. Delgado,P. Martinez,2%,52%,Groundout: 1B-P
t2,0-0,1,"______, ______, ______",5(2-2) CBFBX,O,TOR,J. Phelps,P. Martinez,2%,54%,Groundout: SS-1B
t2,0-0,2,"______, ______, ______",4(1-2) CBSX,,TOR,G. Zaun,P. Martinez,-1%,53%,Single to LF (Line Drive)
t2,0-0,2,"G. Zaun, ______, ______",2(0-1) CX,O,TOR,S. Pond,P. Martinez,2%,55%,Groundout: 1B-P
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Blue Jays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Blue Jays 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Blue Jays 0 Red Sox 0.
