Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
t1,0-0,0,"['', '', '']",2(1-0) BX,O,OAK,M. Kotsay,D. Lowe,2%,52%,Groundout: 3B-1B
t1,0-0,1,"['', '', '']",3(1-1) CBX,,OAK,E. Byrnes,D. Lowe,-2%,50%,Single to LF (Ground Ball)
t1,0-0,1,"['Byrnes', '', '']",3(1-1) 1BCX,OO,OAK,E. Chavez,D. Lowe,5%,55%,Ground Ball Double Play: 3B-2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 0 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 0 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 0 LOB. Athletics 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 1-2-3
b1,0-0,0,"['', '', '']",5(3-1) BBCBB,,BOS,J. Damon,M. Redman,3%,58%,Walk
b1,0-0,0,"['Damon', '', '']",2(1-0) 11BX,O,BOS,M. Bellhorn,M. Redman,-3%,55%,Flyball: RF
b1,0-0,1,"['Damon', '', '']",5(2-2) CBFB1S,O,BOS,D. Ortiz,M. Redman,-3%,52%,Strikeout Swinging
b1,0-0,2,"['Damon', '', '']",5(3-1) BBBCX,O,BOS,M. Ramirez,M. Redman,-2%,50%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 0 hits 0 errors 1 LOB. Athletics 0 Red Sox 0.
Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6,Top of the 2nd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 4-5-6
t2,0-0,0,"['', '', '']",3(1-1) CBX,O,OAK,J. Dye,D. Lowe,2%,52%,Groundout: SS-1B
t2,0-0,1,"['', '', '']",1(0-0) X,,OAK,S. Hatteberg,D. Lowe,-3%,50%,Single to RF (Ground Ball thru CF-RF)
t2,0-0,1,"['Hatteberg', '', '']",3(2-0) BBX,O,OAK,E. Durazo,D. Lowe,3%,53%,Groundout: P-2B-SS/Forceout at 2B
t2,0-0,2,"['Durazo', '', '']",5(2-2) BBSS1S,O,OAK,B. Crosby,D. Lowe,2%,55%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.
Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7,Bottom of the 2nd Red Sox Batting Tied 0-0 Athletics' Mark Redman facing 5-6-7
b2,0-0,0,"['', '', '']",2(0-1) CX,O,BOS,J. Varitek,M. Redman,-2%,53%,Foul Popfly: 3B (3B Foul)
b2,0-0,1,"['', '', '']",5(2-2) BCBFX,,BOS,K. Millar,M. Redman,3%,56%,Single to CF (Line Drive)
b2,0-0,1,"['Millar', '', '']",6(2-2) CCBBFS,O,BOS,D. McCarty,M. Redman,-3%,53%,Strikeout Swinging
b2,0-0,2,"['Millar', '', '']",5(3-1) CBBBX,O,BOS,K. Youkilis,M. Redman,-3%,50%,Popfly: 2B (Short CF-RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.
Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1,Top of the 3rd Athletics Batting Tied 0-0 Red Sox' Derek Lowe facing 8-9-1
t3,0-0,0,"['', '', '']",3(1-1) CBX,O,OAK,D. Miller,D. Lowe,3%,53%,Groundout: 3B-1B
t3,0-0,1,"['', '', '']",3(0-2) CFC,O,OAK,M. Scutaro,D. Lowe,2%,55%,Strikeout Looking
t3,0-0,2,"['', '', '']",1(0-0) X,,OAK,M. Kotsay,D. Lowe,-1%,53%,Single to RF (Line Drive)
t3,0-0,2,"['Kotsay', '', '']",4(1-2) CCP+11X,O,OAK,E. Byrnes,D. Lowe,3%,56%,Flyball: RF (CF-RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Athletics 0 Red Sox 0.
