Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Mariners' Gil Meche facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CBCX,,BOS,J. Damon,G. Meche,-3%,47%,Single to SS (Ground Ball)
t1,0-0,0,"J. Damon, ______, ______",6(3-2) B1BBCC>X,O,BOS,O. Cabrera,G. Meche,3%,50%,Flyball: RF (CF-RF)
t1,0-0,1,"J. Damon, ______, ______",10(2-2) C1CBF1BFFFF1X,,BOS,M. Ramirez,G. Meche,-8%,42%,Double to RF (Ground Ball); J. Damon to 3B
t1,0-0,1,"______, M. Ramirez, J. Damon",1(0-0) X,OO,BOS,J. Varitek,G. Meche,13%,55%,Fly Ball Double Play: RF; M. Ramirez out at 2B/RF-SS
,,,,,,,,,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Mariners 0.,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Mariners 0.,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Mariners 0.
Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Mariners Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
b1,0-0,0,"______, ______, ______",7(2-2) BCFFFBX,,SEA,I. Suzuki,D. Lowe,3%,58%,Single to SS (Ground Ball)
b1,0-0,0,"I. Suzuki, ______, ______",1(0-0) 1X,O,SEA,R. Winn,D. Lowe,-2%,57%,Bunt Groundout: 3B-1B/Sacrifice; I. Suzuki to 2B
b1,0-0,1,"______, I. Suzuki, ______",2(1-0) BX,O,SEA,E. Martinez,D. Lowe,-3%,53%,Groundout: SS-1B
