Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Devil Rays' John Halama facing 1-2-3
t1,0-0,0,"______, ______, ______",4(1-2) CBCX,O,BOS,J. Damon,J. Halama,-2%,48%,Groundout: P-1B
t1,0-0,1,"______, ______, ______",3(1-1) FBX,,BOS,O. Cabrera,J. Halama,4%,52%,Double to LF (Ground Ball thru LF Line)
t1,0-0,1,"______, O. Cabrera, ______",3(1-1) FBX,O,BOS,M. Ramirez,J. Halama,-3%,48%,Popfly: SS (Short LF-CF)
t1,0-0,2,"______, O. Cabrera, ______",1(0-0) X,R,BOS,D. Ortiz,J. Halama,9%,57%,Single to RF (Line Drive); O. Cabrera Scores
t1,1-0,2,"D. Ortiz, ______, ______",4(1-2) FSBX,,BOS,K. Millar,J. Halama,2%,59%,Single to LF (Line Drive); D. Ortiz to 2B
t1,1-0,2,"K. Millar, D. Ortiz, ______",6(3-2) BSS*B*BX,O,BOS,D. Mirabelli,J. Halama,-4%,55%,Groundout: SS-1B
,,,,,,,,,1 run 3 hits 0 errors 2 LOB. Red Sox 1 Devil Rays 0.,1 run 3 hits 0 errors 2 LOB. Red Sox 1 Devil Rays 0.,1 run 3 hits 0 errors 2 LOB. Red Sox 1 Devil Rays 0.
Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3,Bottom of the 1st Devil Rays Batting Behind 0-1 Red Sox' Derek Lowe facing 1-2-3
b1,0-1,0,"______, ______, ______",1(0-0) X,,TBD,C. Crawford,D. Lowe,-4%,51%,Single to CF (Ground Ball)
b1,0-1,0,"C. Crawford, ______, ______",1(0-0) 1>B,,TBD,J. Cruz,D. Lowe,-2%,49%,C. Crawford Steals 2B
b1,0-1,0,"______, C. Crawford, ______",2(1-0) 1>B.X,O,TBD,J. Cruz,D. Lowe,2%,50%,Groundout: 1B-P; C. Crawford to 3B
