Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Pedro Martinez facing 1-2-3
t1,0-0,0,"______, ______, ______",2(1-0) BX,R,TBD,C. Crawford,P. Martinez,9%,59%,Home Run (Fly Ball)
t1,1-0,0,"______, ______, ______",5(3-1) BCBBB,,TBD,J. Lugo,P. Martinez,3%,62%,Walk
t1,1-0,0,"J. Lugo, ______, ______",7(3-2) BBCF1BF>B,,TBD,A. Huff,P. Martinez,5%,67%,Walk; J. Lugo to 2B
t1,1-0,0,"A. Huff, J. Lugo, ______",2(1-0) BX,O,TBD,R. Baldelli,P. Martinez,-5%,62%,Lineout: LF
t1,1-0,1,"A. Huff, J. Lugo, ______",1(0-0) X,O,TBD,T. Martinez,P. Martinez,-4%,58%,Flyball: RF
t1,1-0,2,"A. Huff, J. Lugo, ______",5(1-2) *BSSFS,O,TBD,J. Cruz,P. Martinez,-4%,54%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 2 LOB. Devil Rays 1 Red Sox 0.,1 run 1 hit 0 errors 2 LOB. Devil Rays 1 Red Sox 0.,1 run 1 hit 0 errors 2 LOB. Devil Rays 1 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Scott Kazmir facing 1-2-3
b1,0-1,0,"______, ______, ______",7(3-2) BBBCCFB,,BOS,J. Damon,S. Kazmir,-4%,50%,Walk
