Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Yankees Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
t1,0-0,0,"______, ______, ______",6(2-2) CBSFBX,,NYY,K. Lofton,D. Lowe,-5%,45%,Double to CF (Ground Ball)
t1,0-0,0,"______, K. Lofton, ______",2(0-1) MX,O,NYY,D. Jeter,D. Lowe,2%,46%,Bunt Groundout: P-1B/Sacrifice; K. Lofton to 3B
t1,0-0,1,"______, ______, K. Lofton",5(3-1) BBBFX,R,NYY,G. Sheffield,D. Lowe,-5%,41%,Single to CF (Fly Ball); K. Lofton Scores
t1,1-0,1,"G. Sheffield, ______, ______",2(0-1) CX,,NYY,A. Rodriguez,D. Lowe,-3%,38%,Single to 3B (Ground Ball); G. Sheffield to 2B
t1,1-0,1,"A. Rodriguez, G. Sheffield, ______",1(0-0) H,,NYY,J. Posada,D. Lowe,-5%,33%,Hit By Pitch; G. Sheffield to 3B; A. Rodriguez to 2B
t1,1-0,1,"J. Posada, A. Rodriguez, G. Sheffield",6(3-2) CCBBBX,RO,NYY,H. Matsui,D. Lowe,1%,34%,Flyball: CF/Sacrifice Fly (Deep CF); G. Sheffield Scores
t1,2-0,2,"J. Posada, A. Rodriguez, ______",4(2-1) S+1BBX,O,NYY,B. Williams,D. Lowe,3%,37%,Flyball: LF (LF Line)
,,,,,,,,,2 runs 3 hits 0 errors 2 LOB. Yankees 2 Red Sox 0.,2 runs 3 hits 0 errors 2 LOB. Yankees 2 Red Sox 0.,2 runs 3 hits 0 errors 2 LOB. Yankees 2 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-2 Yankees' Jose Contreras facing 1-2-3
