Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3,Top of the 1st Rangers Batting Tied 0-0 Red Sox' Tim Wakefield facing 1-2-3
t1,0-0,0,"______, ______, ______",5(2-2) BFBSS,O,TEX,M. Young,T. Wakefield,-2%,48%,Strikeout Swinging
t1,0-0,1,"______, ______, ______",6(2-2) BBCSFS,O,TEX,H. Blalock,T. Wakefield,-2%,46%,Strikeout Swinging
t1,0-0,2,"______, ______, ______",7(2-2) CCFFBBX,,TEX,A. Soriano,T. Wakefield,1%,47%,Single to CF (Line Drive)
t1,0-0,2,"A. Soriano, ______, ______",3(1-1) >FB>P,,TEX,B. Fullmer,T. Wakefield,1%,48%,A. Soriano Steals 2B
t1,0-0,2,"______, A. Soriano, ______",5(2-2) >FB>P.SS,O,TEX,B. Fullmer,T. Wakefield,-3%,45%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 0.,0 runs 1 hit 0 errors 1 LOB. Rangers 0 Red Sox 0.
Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3,Bottom of the 1st Red Sox Batting Tied 0-0 Rangers' Ryan Drese facing 1-2-3
b1,0-0,0,"______, ______, ______",3(0-2) CFX,O,BOS,J. Damon,R. Drese,2%,47%,Lineout: SS
b1,0-0,1,"______, ______, ______",3(2-0) BBX,O,BOS,M. Bellhorn,R. Drese,2%,49%,Groundout: 1B unassisted
b1,0-0,2,"______, ______, ______",4(1-2) CBFX,O,BOS,D. Ortiz,R. Drese,1%,50%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 0.,0 runs 0 hits 0 errors 0 LOB. Rangers 0 Red Sox 0.
