Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3,Top of the 1st Devil Rays Batting Tied 0-0 Red Sox' Derek Lowe facing 1-2-3
t1,0-0,0,"______, ______, ______",2(1-0) BX,,TBD,C. Crawford,D. Lowe,-3%,47%,Single to CF (Ground Ball)
t1,0-0,0,"C. Crawford, ______, ______",6(2-2) CBCF11P>S,O,TBD,J. Lugo,D. Lowe,2%,49%,Strikeout Swinging C. Crawford Steals 2B
t1,0-0,1,"______, C. Crawford, ______",3(1-1) BCX,R,TBD,A. Huff,D. Lowe,-9%,40%,Double to LF (Fly Ball to LF-CF); C. Crawford Scores
t1,1-0,1,"______, A. Huff, ______",3(1-1) BFX,O,TBD,R. Baldelli,D. Lowe,3%,43%,Groundout: 3B-1B; A. Huff to 3B
t1,1-0,2,"______, ______, A. Huff",4(2-1) FBBX,O,TBD,J. Cruz,D. Lowe,3%,46%,Groundout: 1B unassisted
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 0.,1 run 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 0.
Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3,Bottom of the 1st Red Sox Batting Behind 0-1 Devil Rays' Dewon Brazelton facing 1-2-3
b1,0-1,0,"______, ______, ______",3(1-1) BCX,,BOS,J. Damon,D. Brazelton,4%,50%,Single to RF (Line Drive)
b1,0-1,0,"J. Damon, ______, ______",3(0-2) F1FS,O,BOS,D. Mientkiewicz,D. Brazelton,-3%,46%,Strikeout Swinging
b1,0-1,1,"J. Damon, ______, ______",1(0-0) H,,BOS,M. Ramirez,D. Brazelton,4%,50%,Hit By Pitch; J. Damon to 2B
b1,0-1,1,"M. Ramirez, J. Damon, ______",1(0-0) X,O,BOS,D. Ortiz,D. Brazelton,-5%,45%,Flyball: LF
b1,0-1,2,"M. Ramirez, J. Damon, ______",5(2-2) CBBFX,RRR,BOS,K. Millar,D. Brazelton,24%,69%,Home Run (Fly Ball); J. Damon Scores; M. Ramirez Scores
b1,3-1,2,"______, ______, ______",6(3-2) BBSBCB,,BOS,J. Varitek,D. Brazelton,1%,70%,Walk
b1,3-1,2,"J. Varitek, ______, ______",3(1-1) BCX,O,BOS,O. Cabrera,D. Brazelton,-2%,68%,Groundout: SS-1B
,,,,,,,,,3 runs 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 3.,3 runs 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 3.,3 runs 2 hits 0 errors 1 LOB. Devil Rays 1 Red Sox 3.
Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8,Top of the 2nd Devil Rays Batting Behind 1-3 Red Sox' Derek Lowe facing 6-7-8
t2,1-3,0,"______, ______, ______",2(0-1) CX,,TBD,T. Martinez,D. Lowe,-4%,65%,Single to RF (Fly Ball)
t2,1-3,0,"T. Martinez, ______, ______",5(1-2) CBCFC,O,TBD,B. Upton,D. Lowe,4%,68%,Strikeout Looking
t2,1-3,1,"T. Martinez, ______, ______",2(1-0) BX,,TBD,B. Fordyce,D. Lowe,-4%,64%,Single to CF (Ground Ball); T. Martinez to 2B
t2,1-3,1,"B. Fordyce, T. Martinez, ______",3(1-1) BCX,O,TBD,G. Blum,D. Lowe,4%,69%,Groundout: 1B-SS/Forceout at 2B; T. Martinez to 3B
t2,1-3,2,"G. Blum, ______, T. Martinez",4(2-1) SBBX,O,TBD,C. Crawford,D. Lowe,5%,74%,Groundout: SS unassisted/Forceout at 2B
,,,,,,,,,0 runs 2 hits 0 errors 2 LOB. Devil Rays 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Devil Rays 1 Red Sox 3.,0 runs 2 hits 0 errors 2 LOB. Devil Rays 1 Red Sox 3.
