Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Blue Jays' Justin Miller facing 1-2-3
t1,0-0,0,"['', '', '']",1(0-0) X,,BOS,J. Damon,J. Miller,3%,53%,Single to RF (Ground Ball)
t1,0-0,0,"['Damon', '', '']",7(3-2) CFB1B11B>F>B,,BOS,M. Bellhorn,J. Miller,5%,59%,Walk; Damon to 2B
t1,0-0,0,"['Bellhorn', 'Damon', '']",4(2-2) FFBBN,,BOS,D. Ortiz,J. Miller,4%,63%,Balk; Damon to 3B; Bellhorn to 2B
t1,0-0,0,"['', 'Bellhorn', 'Damon']",5(2-2) FFBBN.S,O,BOS,D. Ortiz,J. Miller,-5%,58%,Strikeout Swinging
t1,0-0,1,"['', 'Bellhorn', 'Damon']",3(0-2) SFC,O,BOS,M. Ramirez,J. Miller,-7%,51%,Strikeout Looking
t1,0-0,2,"['', 'Bellhorn', 'Damon']",4(3-0) BBBI,,BOS,J. Varitek,J. Miller,1%,52%,Intentional Walk
t1,0-0,2,"['Varitek', 'Bellhorn', 'Damon']",2(1-0) BB,R,BOS,B. Daubach,J. Miller,7%,60%,Wild Pitch; Damon Scores; Bellhorn to 3B; Varitek to 2B
t1,1-0,2,"['', 'Varitek', 'Bellhorn']",6(3-2) BB.CFBX,R,BOS,B. Daubach,J. Miller,8%,67%,Single to 2B (Ground Ball); Bellhorn Scores; Varitek to 3B
t1,2-0,2,"['Daubach', '', 'Varitek']",3(0-2) CCS,O,BOS,K. Millar,J. Miller,-4%,63%,Strikeout Swinging
